road,start node,end node,AADT
9029,183937915,6452663868,-492111.84
212,183812421,183809945,4307.1494
10012,183935713,183830743,4311.1494
12573,6452663868,6452663878,151184.16
9302,6971882247,6971882239,163328.16
6446,6948053731,6948053733,162784.16
12425,7129703926,183888721,0.14960873
8225,6782612341,6782612333,158912.16
10076,2722508913,2722508963,63800.15
7698,6951406043,183900687,0.14960873
4814,183865221,183865147,4308.1494
7268,183780631,2722360280,-1127159.9
193,8110362183,8110362182,190048.16
5299,183826474,1864947059,-877339.9
2993,8429583353,7769153894,125728.15
1585,7244268183,7244268182,169760.16
9132,183913105,183936129,4309.1494
651,183777297,7425215985,-324783.84
3806,183781051,6753516896,-439439.84
12672,6784847592,6784847591,158960.16
9181,183916993,7085786374,-383919.84
8618,183795503,183848217,4306.1494
9840,183809810,183784382,4308.1494
10238,183852607,183961137,4305.1494
5910,183833930,183787687,4307.6494
11487,7127277898,7127277902,166992.16
6896,183910435,183943866,4309.1494
4012,183956647,8428305874,-155231.84
12852,183830723,183835157,4308.1494
12318,183880974,183882981,4308.1494
8726,183832430,183936131,4305.1494
6969,8111495894,8111495886,190096.16
12888,6950861785,183793579,0.14960873
4048,7539686868,7539686870,176688.16
5318,7425215986,183777297,0.14960873
9301,7189320816,7189320823,168448.16
764,8256552377,8256552378,193472.16
2402,183835157,183830723,4308.1494
636,183777245,8114983935,-207135.84
8958,6788254713,7079509482,152944.16
6696,183988990,183910583,4312.6494
683,183910420,183938903,4307.6494
7753,7170981395,7170981407,168048.16
11335,183920229,183945496,4308.6494
2139,8393473497,3337049479,648901.1
5919,183896397,183896400,4309.1494
1305,183923880,7035917791,-392495.84
4672,6957443485,6957443501,162992.16
13109,183855729,183918020,4307.1494
10103,183913108,183920215,4309.1494
5295,7079509458,7079509456,165856.16
1504,183962951,183962958,4310.1494
11427,183869831,2722529969,-1127903.9
4767,183898642,183898648,4308.6494
2020,183873476,183873473,4308.6494
7550,183933645,183903522,4310.1494
3051,6785875163,6785875171,159008.16
11278,183780597,183780595,4306.1494
5805,183833157,183833152,4307.6494
7807,183875684,6950407007,-406655.84
13095,183922068,183777235,4312.6494
10537,7007465033,7007465032,164176.16
11352,6975810176,183985972,0.14960873
7778,183856482,183971903,4305.1494
3669,6950794067,6950794065,162880.16
6553,394487983,8114006400,-2032127.9
10549,183914056,183878710,4310.1494
9175,6953309194,6953309195,162928.16
11545,7130233202,183888204,0.14960873
3714,183958560,8110649091,-209439.84
7837,183911643,183944874,4309.1494
2289,183896113,183896126,4309.1494
10412,6948053716,8428297754,131648.16
9283,7168136308,7085806503,169680.16
3846,183902508,183868373,4310.1494
7368,8114006507,8339038411,185392.16
11814,183896198,8110477834,-208943.84
6254,183897584,6785875164,-434911.84
3670,6950794067,6950794062,162880.16
3644,183941891,1363242439,-545507.9
808,183962940,183962934,4310.1494
9750,7873110499,7873110508,184480.16
10474,6973075315,7170981392,159216.16
932,183848215,183848213,4307.1494
5275,183882318,8424358890,-155279.84
9286,6948472726,6948472734,162800.16
5553,1363242439,183941891,0.14960873
4989,183944972,183944968,4310.6494
11704,7138554286,8110362178,146816.16
3886,8428297760,183880365,0.14960873
12890,6950861785,8429583348,131776.16
8487,7217965808,7217965803,169136.16
6322,7246649201,7171212873,171360.16
1092,6951357684,8110362143,138512.16
5292,6948053710,6948053703,162784.16
50,183897596,8095362762,-211503.84
8842,7079520992,7079509474,165888.16
10805,8113919856,183882299,0.14960873
3585,183848983,183848987,4307.1494
13396,183951389,183951379,4311.1494
2299,8411584951,7691880583,130864.15
5665,7168113155,7168113145,167952.16
9379,6785945522,183868911,0.14960873
10830,183932613,183947904,4309.1494
6857,183820534,183903937,4305.6494
8286,2260401546,1999307883,41228.15
2494,2310496611,183849933,0.14960873
76,183892717,183892713,4309.6494
9109,6788254717,6788254716,159056.16
6238,8310215779,183895998,0.14960873
1652,183837912,183837918,4308.1494
4965,183873467,183873470,4308.6494
5336,7270840985,7270829483,170352.16
1016,183873457,6972745509,-402815.84
381,183902459,183902467,4309.1494
7605,6948472707,6948472702,162800.16
5803,183833157,183833160,4307.6494
6484,2260401549,2260401546,52968.15
793,6924388230,6924388222,162272.16
2245,8112172790,8112172793,190080.16
11232,6957604126,6957604121,163024.16
5035,7007465032,7007465031,164176.16
3503,183856049,183848433,4307.6494
1825,8123303978,8110362192,190592.16
1004,183895835,183895846,4309.1494
4101,183941632,8111669222,-209135.84
11600,183896305,183897564,4309.6494
11753,183784653,183784650,4305.6494
10612,183882314,8424358890,-155279.84
6679,6950234971,183945492,0.14960873
5183,183962934,183962940,4310.6494
9317,5934184253,4499471676,175152.16
7020,8393901697,183878255,0.14960873
407,8428561993,8428561995,197472.16
6992,183897828,183897842,4309.1494
8822,6931146677,6950820480,161984.16
12317,183880974,183883010,4309.1494
7116,6501199114,6501199115,152320.16
184,183835213,183945552,4306.1494
12391,1864947442,1864946923,43704.15
8856,5929703102,8385918193,-1111487.9
2763,7081790957,7081790968,165920.16
11058,8385918193,5929703103,289488.16
10650,7764532557,7764532569,181904.16
7973,4499471676,4499471675,105416.15
4155,3042200156,4105930037,-794319.9
7632,183973307,4105930037,-892783.9
8477,7168113159,7168113162,167952.16
590,6936433350,7121860903,158656.16
8597,183830737,183830739,4307.6494
4315,7535961512,6452663868,156440.16
5353,183916113,183900894,4309.6494
3219,7087544599,7087544633,166064.16
2018,183873476,6979705278,-401647.84
3407,183902491,8084247204,-213455.84
8245,183994046,8428243175,-155583.84
5985,6950796910,6950796904,162880.16
11290,7168113145,7168113155,167952.16
919,183957287,183835208,4312.6494
9416,183868395,183868393,4308.1494
2377,183927567,183916115,4310.1494
2153,183897320,183916760,4308.6494
780,7168837314,7168837312,168000.16
2061,183878240,8393901694,-160431.84
12197,183960282,183844151,4312.6494
4507,183776933,183937424,4302.1494
739,3548593090,183871191,0.14960873
2800,7627846778,7627846783,178768.16
10884,183856130,183856451,4307.6494
13016,8114956949,8114956940,190144.16
8088,183830715,183830718,4308.1494
2332,183962378,8114593047,-208815.84
10804,8459847526,8459847527,198240.16
2131,2722360321,2722360318,63780.15
11701,1955186782,183794312,0.14960873
13260,183863704,183863684,4308.1494
6253,183907348,183907330,4309.1494
10236,183852607,8428266591,-154335.84
10878,183856130,183856169,4308.6494
8035,183807669,183807603,4307.1494
3243,4095531985,4095531947,95976.15
3740,6785875159,6785875158,159008.16
5326,183938256,6782963254,-435775.84
3513,1864947693,1864947027,43692.15
10278,183829853,183829850,4307.1494
12009,7200197163,183887181,0.14960873
648,6973075321,6973075329,163392.16
5997,183868390,183868393,4308.1494
4948,183873452,183870947,4308.1494
4190,183904044,183902765,4308.6494
7895,183895963,183905720,4309.6494
9908,183879290,6745396456,-441679.84
7636,183794788,183794772,4307.1494
6611,1864948040,1864947989,43704.15
10063,7171212854,7171212855,168016.16
4550,7627848693,7627848692,178752.16
2028,183830759,183960759,4305.1494
494,183830726,183935689,4304.6494
12059,8113466987,183892690,0.14960873
3367,183894665,183782354,4310.6494
8694,7145689232,7145689242,167408.16
5262,183927825,8111553287,-209007.84
6646,6968266730,183892710,0.14960873
7763,183910595,183910587,4309.1494
6488,2260401549,2260401538,52968.15
4624,183870988,183891863,4307.6494
11528,183873488,183868377,4307.6494
2878,7153787791,183892718,0.14960873
9909,183879290,6745396456,-441679.84
11757,183935495,183971591,4309.6494
1541,183827160,183827152,4307.1494
3408,183902491,183902552,4309.1494
985,183830712,183830715,4308.1494
9000,183900683,183898153,4309.6494
8384,183938197,183938198,4310.1494
9490,8428243172,8443102832,197168.16
12243,183868418,183873517,4308.1494
11504,7184325490,7184325487,168368.16
5487,183866344,183866328,4307.6494
5952,6957443501,6957414675,163008.16
3110,183832403,7170932401,-368687.84
12580,2060324611,183903145,0.14960873
3518,183889090,183907330,4308.1494
12546,6951413295,8428187884,131840.16
12080,8411584991,8411584996,197120.16
11640,8428297752,8428297750,197488.16
9343,8393359233,183951651,0.14960873
10863,183824274,183824385,4306.6494
8156,7079509464,7539686861,156192.16
4796,183935673,8123303980,-207071.84
2628,8110367980,6950796902,167776.16
13278,183832510,183832506,4308.6494
11431,7672393564,2722529963,0.14960873
428,2722360280,2722360247,63792.15
217,183902071,183777037,4312.6494
11277,183780597,183780595,4306.1494
12581,7079521007,7079520985,165888.16
8407,183833115,183853389,4307.6494
6224,6782963254,183938256,0.14960873
9437,6784961908,7244261444,149328.16
770,8428305874,8429178826,197456.16
4116,183849539,183849535,4307.6494
446,8111789595,6924388231,170288.16
3935,2722360323,2722360318,63780.15
6166,7189320829,7189320825,168448.16
8738,183868430,183902294,4307.6494
8061,8110649091,183951657,0.14960873
5703,183826447,7200197163,-363647.84
1252,8418028712,8418028710,197232.16
1100,183776941,183776940,4306.6494
3710,183983565,183985529,4311.1494
1120,2722509021,2722509010,63792.15
4721,183882327,8398528521,-159647.84
2563,183779261,7171212855,-368143.84
4545,6785875151,6785875154,159008.16
8764,183856067,7539686869,-305967.84
8904,183971581,183830739,4313.6494
1653,183837912,183897820,4305.6494
12410,183799468,183799455,4307.1494
8750,183803596,6950820482,-405951.84
2889,183828191,7170932401,-368639.84
6479,2864838218,2864838202,67128.15
5065,183887185,183826447,4310.1494
4995,7129703934,7129703933,167040.16
3987,183941231,183941241,4310.6494
7696,183904137,183902924,4308.6494
9177,8111669220,183945599,0.14960873
8930,7007439337,7007439332,164192.16
6194,183978504,183797137,4314.6494
2842,183897622,183897643,4308.6494
12915,6785875165,6785875140,159008.16
8706,183877719,183877739,4308.6494
8906,183971581,183973881,4311.1494
11594,8110902096,8110902092,190048.16
8406,183833115,183849535,4306.6494
2115,7120729286,7120717684,166864.16
3794,183776950,183832484,4304.6494
2513,8110367989,8110367988,190048.16
8099,8111382265,8411584938,183728.16
8255,183824292,8428611273,-154015.84
8882,7081790955,183900279,0.14960873
5404,183949405,183899364,4311.1494
6175,5915185824,5915185815,138592.16
2200,6979705274,6979705275,163536.16
1070,183938470,183938477,4310.1494
2111,7134838484,7134838483,167168.16
7839,8095362765,8095362761,189696.16
10524,183794317,183794267,4305.6494
10748,8428330844,8256552378,201088.16
5064,183887185,183826474,4310.1494
6934,8428269535,183938213,0.14960873
5519,183903224,183924777,4308.1494
9097,8428371050,6820561305,210360.16
7936,183992353,183951389,4312.1494
10010,183935713,183935709,4310.1494
12372,6840047316,6840047320,160288.16
2068,7113679686,183855732,0.14960873
8757,183856067,7539686868,-305951.84
9597,2722360278,2722360251,63792.15
3314,7259948066,183904046,0.14960873
9713,183993148,183893713,4314.1494
3245,4095531985,4095533627,95968.15
9974,8110362164,8110362157,190048.16
3632,183800841,183800864,4306.6494
5540,7189354994,183856932,0.14960873
1576,2722363891,183978504,0.14960873
178,183835149,183835141,4307.6494
757,7085786381,7085786376,166016.16
7477,6950796909,8429128434,131776.16
3692,183936162,183935709,4310.1494
13256,7171342523,183856916,0.14960873
4990,183944972,183918774,4310.1494
402,183877970,183903221,4308.6494
9806,8411584943,183897604,0.14960873
78,183835208,183835213,4308.1494
12889,6950861785,8429583348,131776.16
5798,6753377195,6753377201,158240.16
4709,183879325,7291043862,-348607.84
1115,6948153698,7238719293,156704.16
6360,6950234967,4562886879,275024.16
7002,183943474,183943456,4310.6494
10841,7168837317,8112172779,148128.16
7840,8095362765,8095362759,189696.16
3955,7170981392,7170981393,168032.16
944,3419834923,3419834922,80128.15
2126,183844122,183968753,4304.6494
12855,183956640,8105835417,-210287.84
2890,183828191,8429241621,-153951.84
13012,6785875137,6785875139,159008.16
3228,183969149,8112202137,-209295.84
3716,183958560,8428305870,-155295.84
7282,183893748,183893730,4308.1494
931,183848215,183848213,4307.1494
4347,2722529963,7672393564,191504.16
6437,8095362761,7691897401,100160.15
7189,6866308951,183902299,0.14960873
10164,7270829483,8192842766,150976.16
6854,183849535,183833115,4308.1494
8707,183877719,183877739,4308.6494
8206,2722360329,183827757,0.14960873
7819,183920154,183920150,4309.6494
13302,7138554287,8110362178,146816.16
4309,8428619199,8428619203,197504.16
4952,183878212,183878216,4307.6494
4738,183776935,183986194,4301.6494
8871,8110362178,7138554287,151024.16
2530,4562886612,4562886600,106928.15
7737,8310215783,8310215779,194704.16
9735,183922032,8123303980,-206991.84
11097,8315132377,6948472702,187936.16
2272,6957391429,183809945,0.14960873
7735,8310215783,8310215787,194704.16
1934,183869954,183893748,4307.6494
12882,183880101,183880099,4309.6494
5893,6785875140,6785875141,159008.16
3059,6501199113,6501199114,152336.16
11950,7035917791,183923880,0.14960873
3138,183814068,183814013,4306.6494
5063,183887185,183826474,4310.1494
3067,7085786383,7085786381,166016.16
2141,8393473497,8393473498,196672.16
11683,8459847518,8459847521,198240.16
11149,8111179793,8111179808,190048.16
10017,183896170,183896167,4309.1494
6193,183978504,183797137,4314.6494
13320,8084247206,183868373,0.14960873
795,6924388230,6924388251,162272.16
4336,183947335,183835203,4312.6494
450,6972745513,6972745510,163360.16
711,183979727,8105812611,-210415.84
1278,8428330843,183852610,0.14960873
814,183777016,183777012,4306.1494
8107,7166348956,3006027297,650386.1
152,183830733,183935698,4305.1494
12140,8430447091,8430447092,197552.16
9657,8111179803,8111179808,190048.16
12911,183830239,183893748,4305.6494
9419,7134753983,7134784389,167152.16
13179,8428606926,183873476,0.14960873
3168,183950900,8123058087,-207263.84
7248,183882336,183878222,4308.6494
7270,183780631,2722360251,-1127159.9
12180,183920215,183936131,4309.1494
11728,1955186762,183937406,0.14960873
10181,7127277888,7127277893,166992.16
5157,183832494,183835157,4307.6494
4250,183776940,183776941,4306.6494
11813,183896198,8110477834,-208943.84
440,183971056,183971053,4311.1494
12198,8112202137,183969149,0.14960873
10931,8418028701,8418028712,197232.16
12935,5915185811,183983567,0.14960873
1205,8411584941,6948053724,197344.16
2392,183879331,183848433,4308.1494
9889,6979391279,183996542,0.14960873
10339,183894904,183904039,4307.6494
5122,7205166252,8417878652,143344.16
13379,183924774,183934106,4309.6494
11807,183777135,8112202083,-207615.84
375,183919630,183910420,4309.6494
8923,183801907,183905935,4304.6494
3666,183925174,7288246904,-349455.84
10580,183972402,6934782022,-410191.84
1309,183923880,183916311,4309.6494
5861,183888596,6951406043,-406591.84
10406,7085786377,183896113,0.14960873
4039,7361689591,5915185814,187488.16
9712,183993148,183893713,4314.1494
4000,183971588,183962934,4311.1494
9446,183928229,183924017,4310.1494
1316,183865797,183910435,4307.6494
2233,183897586,183897582,4309.1494
2453,7150994593,7150994596,167568.16
12789,8418028707,7361689592,161008.16
6329,7984593369,7984593370,187088.16
12214,7071554797,7071554796,165712.16
5774,8114373552,8114373543,190128.16
707,183951167,183905981,4311.6494
12105,7161912969,7161912968,167792.16
7738,8310215783,8310215791,194704.16
619,183903227,183903226,4308.6494
12095,6973815600,2702079525,495788.16
12113,183935724,183935727,4310.1494
9253,6785802986,183799770,0.14960873
1366,4095531984,4095533600,95968.15
10005,183820236,1425726492,-587037.9
2804,183898621,183898623,4309.1494
4120,8110362192,8123303978,189760.16
9195,8428297751,8428297750,197488.16
2828,7601349310,7601349308,178080.16
2155,183897320,183799455,4311.6494
1794,2060324622,183927816,0.14960873
13025,183873473,183873476,4308.6494
9732,2937774107,2937774109,68832.15
5496,183951654,183951657,4310.1494
11731,1955186762,183853815,0.14960873
9089,183888721,7627848694,-291215.84
12796,183870947,183891869,4308.6494
12454,183904141,183904137,4308.6494
7337,183936134,183935689,4310.1494
1607,183866359,6776273744,-436303.84
1687,183935730,183935727,4310.1494
13330,7071554792,7071554797,165712.16
12992,183904106,183900690,4309.6494
676,7842099699,183907713,0.14960873
13230,183870118,183870122,4307.6494
4984,183776971,183945496,4303.6494
10914,7127833789,8428633927,139712.16
4622,183924765,183934110,4309.6494
6614,7187285169,7187285166,168416.16
907,8428203884,8428203887,197440.16
6764,2722360337,2722360310,63780.15
11385,183865147,183898155,4307.6494
2405,183835157,183835153,4307.1494
8364,183897573,183902552,4308.1494
8187,183983512,183942977,4312.1494
2613,8428896286,8428896268,197488.16
5079,2722360333,2722360337,63792.15
1594,183930082,183949624,4309.6494
7504,7127277893,7127277888,166992.16
4887,183986194,183830718,4314.6494
1093,183779265,183779261,4306.1494
8463,183911080,183911091,4309.1494
11298,8418028710,8418028699,197232.16
6580,183920210,8110362154,-209151.84
11522,183873488,8084247207,-213199.84
809,183962940,183962934,4310.1494
3373,183936157,183935705,4310.1494
4641,8418028705,8418028707,197232.16
2483,183900894,183900900,4309.1494
11571,7425168582,7425215985,173984.16
5822,183777098,183777094,4306.6494
6612,1864948040,1864947989,43704.15
7314,4562887588,4562887771,106904.15
5943,8110362153,183806022,0.14960873
4707,2937774082,183972005,0.14960873
6216,1999307883,2260401538,41352.15
9154,7984593370,7984593371,187088.16
4506,183776933,6753377202,-439407.84
12917,6785875165,6785875172,159008.16
3412,183968753,183934104,4311.1494
3994,183941231,183967605,4310.1494
10113,7071526468,7071526467,165680.16
457,183917936,183906710,4309.6494
11514,183817400,183817422,4306.6494
11758,183935495,183892712,4310.1494
12407,183821511,183821541,4307.1494
6858,183820534,183903937,4305.6494
9081,4562886629,4562886631,106928.15
11923,183935720,183935724,4309.6494
7643,6948053708,6948053710,162784.16
3575,6785875131,6785875134,159008.16
313,183937417,183902515,4310.6494
881,3419834922,4562886589,-826447.9
11771,7071526482,7130074353,164448.16
517,8383408982,8383408972,196400.16
12103,7161912969,7245005502,166048.16
12787,8418028707,7301705426,166336.16
12660,4562886626,4562886625,106928.15
2544,8110320413,7184325490,146912.16
9426,183980454,183980452,4310.6494
514,8084247202,8084247201,189440.16
8770,8428203887,8428203886,197440.16
10252,183899364,183949405,4308.6494
4287,8411584964,8411584966,197120.16
7707,6948053721,7071526466,160208.16
10532,6948053703,6948053709,162784.16
10433,4562889290,4562887878,106904.15
8648,7218479589,7218479590,169104.16
6551,6788254716,6788254717,159056.16
11091,5929703094,6973075315,117008.15
9533,183877715,183877719,4308.6494
3639,7127817079,183992692,0.14960873
9059,183883075,8122561747,-206767.84
11914,183856095,8428760033,-154303.84
2013,6782612328,6782612334,158912.16
6243,6785985481,6785875163,158992.16
4344,8429128424,6950796907,198800.16
5614,2722360247,2722360245,63780.15
4001,6866308975,6866308937,160864.16
6460,183904229,183904244,4308.6494
11203,183873480,183925174,4307.1494
9308,183864945,8110367964,-208671.84
12288,6776273755,6776273760,158784.16
461,183917936,6986474053,-400863.84
3119,7129703933,7129703924,167040.16
7897,8411584966,8411584964,197120.16
200,183856059,7079509460,-384495.84
5772,8114373552,183777089,0.14960873
10371,6951413286,6951413291,162880.16
1740,7134784389,7134753983,167168.16
827,183839499,183839503,4308.6494
5689,183873106,183873113,4308.6494
9203,183897479,183782625,4311.1494
4118,183849539,183853411,4307.6494
5622,183777270,183868299,4304.6494
11632,8428624777,183969708,0.14960873
11973,8428305870,183958560,0.14960873
11649,183799822,183786304,4307.6494
6659,183943478,183894883,4311.6494
6044,183936197,183913040,4310.1494
9842,183960305,183794806,4314.6494
11762,7085786384,7085813785,166000.16
9943,6975822792,183797070,0.14960873
1627,6950993050,8428759445,131776.16
3185,8459847546,8459847544,198240.16
3087,183868373,183873491,4307.6494
3353,183864102,183864106,4308.1494
13097,183922068,183777294,4312.6494
5005,183944728,183910595,4311.1494
4325,6785875150,6785875146,159008.16
10239,183852607,8428266595,-154335.84
2150,7244296185,7244268182,169744.16
5605,8428266595,183852607,0.14960873
6375,1864946923,1864947774,43696.15
4789,8424358890,183882314,0.14960873
1606,183866359,6776273744,-436303.84
5457,394488190,394488177,9243.149
11852,7361689594,183835184,0.14960873
6636,183879664,6909515465,-413663.84
7988,7007439332,183938209,0.14960873
6412,7130074346,183842552,0.14960873
12201,8112202137,7679417233,102880.15
2239,6979705275,183873480,0.14960873
9401,5448150273,183941672,0.14960873
10394,183830708,6950246403,-406303.84
8543,4562886618,4562886612,106928.15
4728,2722509003,2722508984,63792.15
11118,8428561997,8428561993,197472.16
5477,183941649,183941647,4309.6494
2796,7627846778,7627846773,178768.16
2961,183832409,7453103672,-320527.84
4284,183867964,183856487,4308.1494
11270,7035917796,183923911,0.14960873
3814,7764532569,7764532557,181904.16
1061,4562887030,4562887027,106928.15
8038,6973075312,183897688,0.14960873
7757,6784847591,6784793673,158960.16
3800,183776950,183776947,4306.6494
3844,183902508,8084247204,-213455.84
9323,6950246409,2864835994,599712.1
10383,2260401542,2260401539,52968.15
3813,7764532569,7764532575,181904.16
3540,183905720,6986759562,-400703.84
10429,7769153894,8430068834,168112.16
4661,5448150264,5448150273,127648.15
12108,2864835994,2864838670,67128.15
8907,183971581,183973881,4311.1494
2304,183861180,183895953,4307.1494
9625,6788254721,6788254726,159056.16
961,5929703103,8385918193,-1111487.9
12083,6785621120,183895919,0.14960873
5611,2722360247,2722360280,63780.15
8562,6788230506,6788230499,159056.16
2011,183777235,8417878676,-155471.84
9236,6948053722,7071526473,160208.16
2051,183852596,183852600,4308.6494
7139,183935717,183935713,4310.1494
3895,183925365,183973962,4309.1494
2143,7245005485,183891612,0.14960873
4356,7244261455,7244261456,169728.16
38,183943447,183919696,4310.6494
12966,183877739,8123058087,-206607.84
79,183835208,183835213,4308.1494
161,8393513075,183824464,0.14960873
2138,8393473497,3337049450,648862.1
6793,7121860903,7170981403,165840.16
6514,183877918,183891499,4308.1494
5376,183902515,8459847547,-149375.84
7071,183897582,183897586,4309.1494
10334,7489133803,7489133813,175488.16
6722,183902294,183896576,4309.1494
5088,183907542,6753516957,-440527.84
10431,4562889290,4562887771,106904.15
9857,183895004,183904169,4308.6494
7831,183856916,7764532557,-267615.84
7357,183902924,183904132,4309.6494
9477,4562886632,4562886627,106912.15
1737,7134784389,183972005,0.14960873
8781,6986989095,6986989099,163744.16
6748,7799844930,7799844969,182752.16
5182,183962934,183962940,4310.6494
2644,7180682746,7180682754,168240.16
8131,7211247997,7211247998,168992.16
309,183893749,183904244,4308.1494
12647,8428243170,6948642183,198896.16
25,183833148,183833115,4307.6494
10725,183900813,183873457,4309.6494
6493,2722360281,2722360300,63780.15
11388,183856487,183867964,4308.6494
11983,4095533629,4095533622,95968.15
8582,8393901694,183878240,0.14960873
12349,183777047,8111847740,-207631.84
5586,6788254722,6788254723,159056.16
5594,183830767,183935737,4306.1494
1733,183879543,183883867,4308.6494
1250,8418028712,8418028701,197232.16
6357,2722360330,2722360323,63780.15
8924,183801907,183905935,4304.6494
2149,7244296185,7244268182,169744.16
12102,7161912969,7245005502,166048.16
10408,7085786377,7085786374,166016.16
12630,2722508968,183891499,0.14960873
8704,183776947,183776944,4306.6494
4129,7779945088,7779945095,182288.16
8838,183856119,183980452,4304.6494
13226,7168113182,7168113159,167952.16
12732,6950407012,6950407007,162848.16
2307,183861180,183895919,4307.1494
8290,183856448,183887225,4307.1494
12375,183899009,183898997,4308.1494
8973,183849499,7244296193,-356303.84
12196,183960282,183844151,4312.6494
9244,7436441842,183856916,0.14960873
10463,183896576,183902294,4309.1494
6244,6785985481,6785875163,158992.16
9127,183965815,183892708,4311.6494
9176,8111669220,183945599,0.14960873
8064,8110649091,183958560,0.14960873
11532,183904244,183904229,4308.6494
1074,183938470,183959399,4310.1494
8836,183843212,183952305,4305.6494
11456,183904258,183904263,4309.6494
4648,4562887027,4562887030,106928.15
4102,183941632,8111669222,-209135.84
12683,7259972384,5929703099,176304.16
6683,6950234971,6950246393,162848.16
4659,5448150264,5448150273,127640.15
156,7183422339,183885447,0.14960873
1271,2937774108,2937774105,68832.15
3988,183941231,183941241,4310.6494
1625,183904213,183895004,4309.1494
1802,183913878,183893730,4309.6494
7457,7205166269,7205166260,168848.16
2347,183941664,7161600882,-371215.84
3537,183878692,183948838,4307.1494
4912,7153960500,183897847,0.14960873
1156,6784961920,6784961908,158992.16
7462,2260401552,2260401536,52968.15
9757,183856063,183900233,4307.1494
1051,8428187880,183852590,0.14960873
13000,183941652,7259938987,-354447.84
7630,183973307,183879727,4312.6494
2984,183972009,183972005,4311.1494
5077,183799759,183799777,4306.6494
3859,183895022,183896411,4309.6494
5623,183777270,183868295,4303.6494
9793,183941672,5448150273,-663527.9
12000,8084247203,8084247202,189440.16
981,183932536,6966074459,-404511.84
4606,6785875154,6785875151,159008.16
1290,183954995,183904020,4311.6494
10223,8113363915,183925153,0.14960873
2963,8111789598,8111789595,190064.16
5269,7218479594,7218479592,169104.16
6486,2260401549,2260401552,52968.15
6144,183908893,7168113139,-369807.84
1508,183962951,183975978,4310.6494
7466,183958004,183777267,4314.1494
3417,183968753,183794745,4314.6494
10596,183895469,183797070,4311.1494
4448,7168837305,7168837308,168000.16
353,183936204,183935727,4309.6494
1435,7199513891,183832452,0.14960873
5532,183983543,183871640,4312.6494
935,2722529969,183869831,0.14960873
9336,183934106,183934104,4309.1494
6021,498697412,183884055,0.14960873
10417,8428456464,183829853,0.14960873
11224,183938209,7007439332,-397503.84
1422,183831314,183891635,4306.1494
10793,6866308963,6866308938,160864.16
3793,183776950,183832484,4304.6494
12162,7298379173,7298379174,170992.16
5453,7199503876,7199503870,168688.16
11740,183937409,1955186762,-936771.9
1042,7145689231,7145689225,167408.16
7411,6969100088,183903825,0.14960873
1464,4095533643,4095533647,95968.15
3231,183910633,8429053860,-154671.84
774,8123303980,183935673,0.14960873
2337,183949615,183930079,4311.1494
9212,8428760033,183856095,0.14960873
13430,2937774099,2937774091,68832.15
5312,8394904139,183962931,0.14960873
1999,183908057,183908102,4309.1494
4760,6957414674,6957443500,163040.16
5767,183913616,183906697,4309.6494
4763,6948053715,6948053711,162784.16
4524,183877972,183877970,4309.1494
7170,7244261453,7244261445,169728.16
9669,8110346550,7121860912,152496.16
3923,183910587,183942197,4308.1494
11788,183953589,183910580,4311.1494
10795,6784847586,6784847585,158960.16
9407,183951379,183951358,4309.6494
12681,7150499491,6934782022,75872.15
6393,8418036018,6753377201,215360.16
11956,183987002,183887217,4312.1494
13257,7171342523,183856903,0.14960873
7553,183777002,183777008,4306.1494
10379,183896400,2079429724,-1018975.9
12081,8411584991,8411584996,197120.16
11552,7166348952,7166348956,167904.16
4113,7627846758,7627846759,178768.16
12708,183878233,183882324,4308.6494
1620,183904213,8459847544,-149391.84
758,183871017,183871011,4307.6494
2766,183927843,183880099,4311.1494
11961,183878253,183873501,4308.6494
346,183911076,183911073,4309.1494
6949,183844147,183844151,4307.6494
9282,7168136308,183777044,0.14960873
7152,7187285165,7187285166,168416.16
6417,4562887876,4562887547,106904.15
8053,183903559,183903522,4309.1494
6916,1871373349,1871373264,43848.15
8686,6785875147,6785875146,159008.16
7481,6948472734,6948472728,162800.16
2178,183892713,183892717,4309.6494
153,183830733,183985529,4304.1494
5915,8428611273,183824385,0.14960873
1892,7153569214,183904196,0.14960873
10849,8110367988,8110367980,190048.16
10761,7244261457,7601349315,162256.16
4745,8417878652,7205166252,174992.16
10817,183840998,183900585,4307.1494
4464,6776273744,6880858531,156576.16
9226,183902286,183868413,4310.1494
1194,1871373038,1871373052,43848.15
8518,1871373205,1871373146,43840.15
4121,8110362192,6950246410,167872.16
11050,7244268175,7244268182,169760.16
13237,183870118,183933102,4307.1494
2583,8110902532,183777064,0.14960873
6708,8428896268,183891612,0.14960873
11636,8428624777,8428624782,197520.16
3757,183951118,4095531929,-894375.9
9515,183936864,8428643297,-155007.84
7354,183902924,183904137,4310.1494
11735,183832452,7199513891,-363775.84
3267,6951413290,7566016435,149952.16
693,5407291747,6950246393,94288.15
2498,2722508984,2722509003,63792.15
9554,183981546,2722508968,-1128863.9
12537,183892886,183837912,4310.1494
1329,6986989087,6986989099,163744.16
4957,183878212,183952291,4306.6494
7676,183842557,8411584963,-157087.84
97,2654205443,2654205440,62196.15
9018,7238719293,7238719302,169632.16
4701,183951339,183924769,4311.1494
1985,183855732,183855729,4308.6494
267,6501199115,6501199114,152336.16
7747,5929703099,7259972384,110960.15
3679,183925153,183959414,4308.1494
